year,quarter,brand,model,count
2025,1,MINI,MINI ACEMAN CLASSIC ELECTRIC,1746
2025,1,RENAULT,RENAULT AUSTRAL,1686
2025,1,CUPRA,CUPRA LEON,1617
2025,1,VOLKSWAGEN,VOLKSWAGEN ID7 MATCH PRO,1612
2025,1,MERCEDES,MERCEDES GLB CLASS,1600
2025,1,JAGUAR,JAGUAR I-PACE,1590
2025,1,BMW,BMW M SERIES,1576
2025,1,VAUXHALL,VAUXHALL COMBO,1564
2025,1,TOYOTA,TOYOTA BZ4X,1548
2025,1,VAUXHALL,VAUXHALL ASTRA,1545
2025,1,MERCEDES,MERCEDES C CLASS,1525
2025,1,AUDI,AUDI A5,1523
2025,1,MERCEDES,MERCEDES AMG CLASS,1492
2025,1,NISSAN,NISSAN ARIYA,1483
2025,1,MAZDA,MAZDA 3,1483
2025,1,HYUNDAI,HYUNDAI IONIQ,1464
2025,1,SEAT,SEAT ATECA,1456
2025,1,KIA,KIA XCEED,1423
2025,1,HONDA,HONDA HR-V,1392
2025,1,DACIA,DACIA SPRING,1367
2025,1,HONDA,HONDA CR-V,1336
2025,1,SUZUKI,SUZUKI VITARA,1302
2025,1,VOLKSWAGEN,VOLKSWAGEN ID5,1300
2025,1,CUPRA,CUPRA TAVASCAN,1271
2025,1,MAZDA,MAZDA CX-60,1271
2025,1,BMW,BMW 5 SERIES,1266
2025,1,RENAULT,RENAULT TRAFIC,1262
2025,1,SKODA,SKODA ELROQ EDITION,1242
2025,1,PEUGEOT,PEUGEOT 308,1216
2025,1,BYD,BYD ATTO 3,1203
2025,1,KIA,KIA EV6,1196
2025,1,LAND ROVER,LAND ROVER RANGE ROVER VELAR,1191
2025,1,FIAT,FIAT 600,1158
2025,1,SKODA,SKODA SUPERB,1121
2025,1,VOLVO,VOLVO EX40,1115
2025,1,CITROEN,CITROEN C3,1108
2025,1,POLESTAR,POLESTAR 2,1095
2025,1,MINI,MINI MINI COOPER SE,1077
2025,1,PEUGEOT,PEUGEOT RIFTER,1073
2025,1,VOLKSWAGEN,VOLKSWAGEN PASSAT,1070
2025,1,JAECOO,JAECOO 7 DELUXE AUTO,1054
2025,1,AUDI,AUDI Q7,1044
2025,1,RENAULT,RENAULT MEGANE,1004
2025,1,CUPRA,CUPRA TERRAMAR,994
2025,1,SKODA,SKODA SCALA,967
2025,1,FORD,FORD CAPRI PREMIUM EV,943
2025,1,PORSCHE,PORSCHE 911,938
2025,1,MINI,MINI JOHN COOPER WORKS,929
2025,1,LEXUS,LEXUS NX 450,929
2025,1,HYUNDAI,HYUNDAI SANTA FE,920
2025,1,HYUNDAI,HYUNDAI TUCSON ADVANCE PHEV AUTO,911
2025,1,TOYOTA,TOYOTA RAV4,906
2025,1,AUDI,AUDI Q5,902
2025,1,KIA,KIA SORENTO,884
2025,1,OMODA,OMODA E5 COMFORT,810
2025,1,SEAT,SEAT LEON,806
2025,1,CITROEN,CITROEN C4,791
2025,1,TOYOTA,TOYOTA MODEL MISSING,779
2025,1,BMW,BMW 4 SERIES,749
2025,1,VOLVO,VOLVO V60,742
2025,1,BYD,BYD DOLPHIN COMFORT EV,732
2025,1,VOLKSWAGEN,VOLKSWAGEN ID7 GTX,729
2025,1,VOLKSWAGEN,VOLKSWAGEN TOUAREG,728
2025,1,MERCEDES,MERCEDES GLE CLASS,722
2025,1,AUDI,AUDI RS3,711
2025,1,HONDA,HONDA CIVIC,699
2025,1,AUDI,AUDI A6,698
2025,1,PEUGEOT,PEUGEOT E-5008 ALLURE,695
2025,1,CITROEN,CITROEN C5,688
2025,1,BMW,BMW M3,681
2025,1,HYUNDAI,HYUNDAI IONIQ 5,651
2025,1,BMW,BMW 7 SERIES,641
2025,1,BMW,BMW X2,634
2025,1,PORSCHE,PORSCHE CAYENNE,631
2025,1,BYD,BYD DOLPHIN DESIGN EV,625
2025,1,KIA,KIA EV9,624
2025,1,BMW,BMW M2,600
2025,1,FORD,FORD MUSTANG MACH-E,570
2025,1,CITROEN,CITROEN E-C3 +,554
2025,1,HYUNDAI,HYUNDAI BAYON PREMIUM,553
2025,1,HYUNDAI,HYUNDAI MODEL MISSING,552
2025,1,SUZUKI,SUZUKI S-CROSS,550
2025,1,MERCEDES,MERCEDES E CLASS,543
2025,1,LOTUS,LOTUS ELETRE,538
2025,1,MERCEDES-BENZ,MERCEDES-BENZ EQE 350+,523
2025,1,POLESTAR,POLESTAR POLESTAR 3,502
2025,1,CITROEN,CITROEN E-BERLINGO,494
2025,1,VOLKSWAGEN,VOLKSWAGEN CADDY,490
2025,1,BMW,BMW X7,454
2025,1,ALFA ROMEO,ALFA ROMEO TONALE,452
2025,1,TOYOTA,TOYOTA ESTIMA,445
2025,1,BMW,BMW M4,443
2025,1,PORSCHE,PORSCHE TAYCAN,439
2025,1,PEUGEOT,PEUGEOT 408,438
2025,1,HYUNDAI,HYUNDAI I20 N,429
2025,1,FORD,FORD TRANSIT CUSTOM,426
2025,1,CITROEN,CITROEN SPACETOURER,421
2025,1,BMW,BMW IX3,419
2025,1,RENAULT,RENAULT RAFALE,419
2025,1,VOLKSWAGEN,VOLKSWAGEN ID BUZZ,417
2025,1,CUPRA,CUPRA ATECA,408
2025,1,MAZDA,MAZDA MX-30,402
2025,1,LEXUS,LEXUS UX 300,389
2025,1,PEUGEOT,PEUGEOT TRAVELLER,382
2025,1,VOLKSWAGEN,VOLKSWAGEN MULTIVAN,380
2025,1,MINI,MINI MINI COOPER EXCLUSIVE ELECTRIC,361
2025,1,NISSAN,NISSAN MODEL MISSING,358
2025,1,KIA,KIA PROCEED,358
2025,1,AUDI,AUDI S3,355
2025,1,OMODA,OMODA 5 COMFORT AUTO,347
2025,1,MERCEDES,MERCEDES VITO,342
2025,1,AUDI,AUDI Q8,326
2025,1,SUBARU,SUBARU FORESTER,324
2025,1,AUDI,AUDI MODEL MISSING,309
2025,1,RENAULT,RENAULT ARKANA,309
2025,1,HONDA,HONDA ZR-V SPORT,308
2025,1,MAZDA,MAZDA MX-5,307
2025,1,LEXUS,LEXUS NX 350,302
2025,1,PORSCHE,PORSCHE 718,293
2025,1,MAZDA,MAZDA CX-80 EXCLUSIVE-LINE D MHEV A,292
2025,1,HONDA,HONDA MODEL MISSING,286
2025,1,SUBARU,SUBARU OUTBACK,272
2025,1,FORD,FORD MUSTANG,268
2025,1,HYUNDAI,HYUNDAI BAYON ADVANCE,259
2025,1,CITROEN,CITROEN BERLINGO,253
2025,1,SUBARU,SUBARU C-TREK TORING EBXR SYM AWD CVT,252
2025,1,VOLKSWAGEN,VOLKSWAGEN UP,252
2025,1,VOLKSWAGEN,VOLKSWAGEN MODEL MISSING,244
2025,1,HYUNDAI,HYUNDAI BAYON ULTIMATE,243
2025,1,BMW,BMW X6,235
2025,1,TOYOTA,TOYOTA LAND CRUISER FIRST EDITION D A,232
2025,1,VOLKSWAGEN,VOLKSWAGEN TAYRON ELEGANCE ETSI S-A,228
2025,1,LAMBORGHINI,LAMBORGHINI URUS,219
2025,1,VOLVO,VOLVO V90,215
2025,1,LEXUS,LEXUS RZ 450,211
2025,1,MERCEDES-BENZ,MERCEDES-BENZ V 300,211
2025,1,MERCEDES,MERCEDES MODEL MISSING,203
2025,1,TOYOTA,TOYOTA NOAH,203
2025,1,MERCEDES-BENZ,MERCEDES-BENZ CLE 300,199
2025,1,JEEP,JEEP WRANGLER,195
2025,1,CITROEN,CITROEN E-C4,194
2025,1,SMART,SMART 1 PRO,193
2025,1,LAND ROVER,LAND ROVER MODEL MISSING,186
2025,1,AUDI,AUDI S5,186
2025,1,AUDI,AUDI A4,184
2025,1,BMW,BMW MODEL MISSING,181
2025,1,MERCEDES-BENZ,MERCEDES-BENZ CLA 180 SPORT EDITION MHEV A,181
2025,1,TOYOTA,TOYOTA VELLFIRE,180
2025,1,GENESIS,GENESIS GV60,176
2025,1,LAND ROVER,LAND ROVER DISCOVRY 35TH ANNIV ED DMHEV A,176
2025,1,MERCEDES,MERCEDES CLE 300 AMG,176
2025,1,BMW,BMW XM,175
2025,1,TOYOTA,TOYOTA PROACE,173
2025,1,LEXUS,LEXUS RZ 300E,172
2025,1,VOLVO,VOLVO EC40,172
2025,1,JEEP,JEEP COMPASS,172
2025,1,VOLKSWAGEN,VOLKSWAGEN TOURAN,170
2025,1,MERCEDES,MERCEDES CLE 200 AMG,170
2025,1,PORSCHE,PORSCHE PANAMERA,168
2025,1,FIAT,FIAT 600E,166
2025,1,AUDI,AUDI SQ5,161
2025,1,RENAULT,RENAULT 5 TECHNO E-TECH EV,158
2025,1,SUZUKI,SUZUKI SWACE,158
2025,1,MERCEDES,MERCEDES V CLASS,156
2025,1,MERCEDES-BENZ,MERCEDES-BENZ GLE 450,154
2025,1,DS,DS DS7,153
2025,1,BENTLEY,BENTLEY CONTINENTAL,153
2025,1,NISSAN,NISSAN ELGRAND,153
2025,1,PEUGEOT,PEUGEOT RIFTER ALLURE BLUEHDI,152
2025,1,SUZUKI,SUZUKI IGNIS,149
2025,1,KGM,KGM TIVOLI,145
2025,1,VOLVO,VOLVO MODEL MISSING,144
2025,1,HONDA,HONDA FIT,143
2025,1,BMW,BMW X4,143
2025,1,VAUXHALL,VAUXHALL VIVARO,142
2025,1,MERCEDES-BENZ,MERCEDES-BENZ AMG G 63,142
2025,1,MERCEDES,MERCEDES B CLASS,137
2025,1,MERCEDES,MERCEDES S CLASS,135
2025,1,MINI,MINI MINI COOPER CLASSIC ELECTRIC,133
2025,1,JAGUAR,JAGUAR FP RD,130
2025,1,SUZUKI,SUZUKI MODEL MISSING,128
2025,1,HONDA,HONDA STEPWAGON,125
2025,1,MERCEDES-BENZ,MERCEDES-BENZ V 220,124
2025,1,AUDI,AUDI RS6,121
2025,1,ALFA ROMEO,ALFA ROMEO JUNIOR,119
2025,1,SMART,SMART 1 PREMIUM,119
2025,1,MG,MG CYBERSTER,117
2025,1,MERCEDES,MERCEDES GLS CLASS,117
2025,1,BENTLEY,BENTLEY BENTAYGA,116
2025,1,MERCEDES,MERCEDES EQS CLASS,113
2025,1,AUDI,AUDI SQ7,112
2025,1,KGM,KGM TORRES,111
2025,1,AUDI,AUDI SQ6 E-TRON,108
2025,1,TOYOTA,TOYOTA ALPHARD,108
2025,1,MINI,MINI MINI COOPER SPORT ELECTRIC,107
2025,1,KGM,KGM REXTON,106
2025,1,MERCEDES-BENZ,MERCEDES-BENZ E 300 URBAN EDITION,106
2025,1,MG,MG 5,105
2025,1,BMW,BMW M8,105
2025,1,BMW,BMW Z4,105
2025,1,VOLVO,VOLVO EX90 PLUS AWD,104
2025,1,MERCEDES-BENZ,MERCEDES-BENZ AMG GLC,104
2025,1,FORD,FORD MODEL MISSING,103
2025,1,LEAPMOTOR,LEAPMOTOR C10,102
2025,1,BYD,BYD DOLPHIN,101
2025,1,AUDI,AUDI S6,99
2025,1,GENESIS,GENESIS GV70,98
2025,1,MERCEDES-BENZ,MERCEDES-BENZ EQE 350,97
2025,1,ASTON MARTIN,ASTON MARTIN DB1,97
2025,1,OTHER BRITISH,OTHER BRITISH MODEL MISSING,96
2025,1,ALFA ROMEO,ALFA ROMEO GIULIA,96
2025,1,LEAPMOTOR,LEAPMOTOR T03,91
2025,1,KGM,KGM ACTYON K50 AUTO,90
2025,1,BENTLEY,BENTLEY MODEL MISSING,88
2025,1,SUZUKI,SUZUKI SX4,88
2025,1,ASTON MARTIN,ASTON MARTIN VANTAGE,87
2025,1,MERCEDES-BENZ,MERCEDES-BENZ C 300 URBAN EDITION E AUTO,87
2025,1,MASERATI,MASERATI GRECALE,85
2025,1,ASTON MARTIN,ASTON MARTIN DBX,84
2025,1,AUDI,AUDI RSQ8 PRF CBN BLK TFSI MHEV Q A,83
2025,1,ALFA ROMEO,ALFA ROMEO STELVIO,79
2025,1,MERCEDES,MERCEDES EQE CLASS,78
2025,1,RENAULT,RENAULT 5 ICONIC E-TECH EV,76
2025,1,VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,75
2025,1,BMW,BMW 8 SERIES,75
2025,1,BMW,BMW ALPINA,74
2025,1,FERRARI,FERRARI 296,74
2025,1,MERCEDES-BENZ,MERCEDES-BENZ AMG C,72
2025,1,RENAULT,RENAULT MASTER,71
2025,1,GENESIS,GENESIS GV80,70
2025,1,VOLKSWAGEN,VOLKSWAGEN CRAFTER,70
2025,1,NISSAN,NISSAN LEAF,67
2025,1,VAUXHALL,VAUXHALL MOVANO,66
2025,1,MERCEDES-BENZ,MERCEDES-BENZ MODEL MISSING,65
2025,1,LEXUS,LEXUS ES 300,65
2025,1,TOYOTA,TOYOTA AQUA,64
2025,1,AUDI,AUDI SQ2,64
2025,1,LOTUS,LOTUS EMIRA,64
2025,1,ROLLS ROYCE,ROLLS ROYCE CULLINAN,63
2025,1,SUZUKI,SUZUKI JIMNY,63
2025,1,KGM,KGM KORANDO,61
2025,1,LEXUS,LEXUS RX 450,58
2025,1,MERCEDES-BENZ,MERCEDES-BENZ G 450 AMG LINE PREM + D MHEV A,57
2025,1,ABARTH,ABARTH 600E,56
2025,1,RENAULT TRUCKS,RENAULT TRUCKS TRAFIC,56
2025,1,TOYOTA,TOYOTA LANDCRUISER,56
2025,1,ABARTH,ABARTH 500,55
2025,1,MERCEDES,MERCEDES CLE 220 AMG,55
2025,1,CITROEN,CITROEN MODEL MISSING,54
2025,1,SUBARU,SUBARU MODEL MISSING,53
2025,1,TOYOTA,TOYOTA VITZ,52
2025,1,MERCEDES-BENZ,MERCEDES-BENZ S580 MYBCH NT SERIES MHEV 4M A,52
2025,1,VOLVO,VOLVO V70,51
2025,1,NISSAN,NISSAN MICRA,51
2025,1,MERCEDES-BENZ,MERCEDES-BENZ G 580 WTH EQ-TECHNOLOGY ED ONE,50
2025,1,MITSUBISHI,MITSUBISHI MODEL MISSING,50
2025,1,FERRARI,FERRARI 12CILINDRI CAVALINO S-A,50
2025,1,FERRARI,FERRARI PUROSANGUE,49
2025,1,FERRARI,FERRARI ROMA,49
2025,1,MERCEDES-BENZ,MERCEDES-BENZ AMG GT,49
2025,1,PEUGEOT,PEUGEOT ALLIED,48
2025,1,SMART,SMART 3 PREMIUM,48
2025,1,HONDA,HONDA E,47
2025,1,DACIA,DACIA BIGSTER EXPRESSION HEV AUTO,47
2025,1,JEEP,JEEP RENEGADE,47
2025,1,MERCEDES-BENZ,MERCEDES-BENZ S 450 L AMG LINE PREM + E 4M A,47
2025,1,LOTUS,LOTUS EMEYA,45
2025,1,AUDI,AUDI A7,45
2025,1,FORD,FORD GALAXY,45
2025,1,GENESIS,GENESIS G70,45
2025,1,MERCEDES-BENZ,MERCEDES-BENZ E 200,45
2025,1,VOLKSWAGEN,VOLKSWAGEN BEETLE,44
2025,1,INEOS,INEOS GRENADIER,43
2025,1,LEXUS,LEXUS MODEL MISSING,43
2025,1,ALPINE,ALPINE A110,43
2025,1,ASTON MARTIN,ASTON MARTIN VANQUISH,43
2025,1,SMART,SMART 1 BRABUS,42
2025,1,LEXUS,LEXUS RX 500,42
2025,1,MERCEDES,MERCEDES CLE 300 PREMIER ED MHEV 4M A,42
2025,1,MERCEDES-BENZ,MERCEDES-BENZ G 500 AMG LINE PREM + MHEV A,42
2025,1,SMART,SMART 3 PRO,41
2025,1,VOLKSWAGEN,VOLKSWAGEN ARTEON,41
2025,1,PEUGEOT,PEUGEOT BOXER,40
2025,1,FIAT,FIAT DUCATO,39
2025,1,MERCEDES-BENZ,MERCEDES-BENZ AMG E,39
2025,1,MCLAREN,MCLAREN ARTURA,38
2025,1,FORD,FORD ESCORT,37
2025,1,HYUNDAI,HYUNDAI I30 ADVANCE MHEV,37
2025,1,XPENG,XPENG G6 LONG RANGE,35
2025,1,VOLVO,VOLVO V40,35
2025,1,SUBARU,SUBARU IMPREZA,35
2025,1,ORA,ORA 03 PURE +,34
2025,1,MAZDA,MAZDA MODEL MISSING,34
2025,1,FORD,FORD FIESTA,34
2025,1,SMART,SMART 3 BRABUS,33
2025,1,AUDI,AUDI A8,33
2025,1,AUDI,AUDI S E-TRON GT LAUNCH ED QUATTRO,32
2025,1,MERCEDES-BENZ,MERCEDES-BENZ EQE 500,32
2025,1,PEUGEOT,PEUGEOT MODEL MISSING,32
2025,1,MAXUS,MAXUS MIFA,31
2025,1,MERCEDES-BENZ,MERCEDES-BENZ E 300 EXCLUSIVE PREMIUM,31
2025,1,FERRARI,FERRARI SF90,31
2025,1,GENESIS,GENESIS G80,30
2025,1,MERCEDES,MERCEDES SPRINTER,30
2025,1,LAMBORGHINI,LAMBORGHINI HURACAN,30
2025,1,LAMBORGHINI,LAMBORGHINI REVUELTO V12 PHEV S-A,30
2025,1,JEEP,JEEP MODEL MISSING,29
2025,1,SKODA,SKODA MODEL MISSING,29
2025,1,MERCEDES,MERCEDES COLEMAN MILNE,29
2025,1,MCLAREN,MCLAREN 750S,29
2025,1,SUZUKI,SUZUKI ACROSS,29
2025,1,ROLLS ROYCE,ROLLS ROYCE,27
2025,1,ASTON MARTIN,ASTON MARTIN MODEL MISSING,27
2025,1,AUDI,AUDI SQ8,27
2025,1,KIA,KIA MODEL MISSING,26
2025,1,FORD,FORD TRANSIT,26
2025,1,GWM,GWM GWM HAVAL JOLION PRO A,26
2025,1,MERCEDES-BENZ,MERCEDES-BENZ E 300,25
2025,1,JAGUAR,JAGUAR MODEL MISSING,24
2025,1,AUDI,AUDI RS Q8 LNCH ED TFSI MHEV QUAT A,23
2025,1,CATERHAM,CATERHAM MODEL MISSING,23
2025,1,BENTLEY,BENTLEY FLYING SPUR,23
2025,1,CHEVROLET,CHEVROLET MODEL MISSING,22
2025,1,TESLA,TESLA MODEL X,22
2025,1,MERCEDES-BENZ,MERCEDES-BENZ E 220 EXCLUSIVE,22
2025,1,MERCEDES,MERCEDES CLE 200 PREMIER,22
2025,1,MERCEDES,MERCEDES CLE 450 AMG,22
2025,1,DODGE,DODGE MODEL MISSING,22
2025,1,VOLVO,VOLVO C40,21
2025,1,PORSCHE,PORSCHE MODEL MISSING,21
2025,1,CHEVROLET,CHEVROLET CORVETTE,21
2025,1,ORA,ORA 03 PRO +,20
2025,1,ABARTH,ABARTH 695,20
2025,1,POLESTAR,POLESTAR POLESTAR3 PILOT+ PRFMNC EV AWD,19
2025,1,DS,DS DS4,19
2025,1,LEXUS,LEXUS LM 350H,19
2025,1,MORGAN,MORGAN PLUS 4,19
2025,1,MINI,MINI MODEL MISSING,18
2025,1,PEUGEOT,PEUGEOT 508,18
2025,1,MERCEDES-BENZ,MERCEDES-BENZ AMG EQE,17
2025,1,MERCEDES-BENZ,MERCEDES-BENZ EQV 300 EXECUTIVE EXTRA-LONG,17
2025,1,ROLLS ROYCE,ROLLS ROYCE GHOST,17
2025,1,AUDI,AUDI S4,16
2025,1,VOLKSWAGEN,VOLKSWAGEN SHARAN,16
2025,1,AUDI,AUDI RS5,16
2025,1,AUDI,AUDI E-TRON,15
2025,1,MG,MG MG S5 SE EV,15
2025,1,DS,DS DS 4 PALLAS,15
2025,1,HONDA,HONDA ACCORD,14
2025,1,RENAULT,RENAULT MODEL MISSING,14
2025,1,NISSAN,NISSAN SERENA,14
2025,1,JEEP,JEEP GRAND CHEROKEE,14
2025,1,MERCEDES-BENZ,MERCEDES-BENZ EQS 350 BUSINESS CLASS,13
2025,1,MERCEDES,MERCEDES 200,13
2025,1,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,13
2025,1,TOYOTA,TOYOTA SIENTA,13
2025,1,AUDI,AUDI RS4,13
2025,1,JAGUAR,JAGUAR E TYPE,13
2025,1,CADILLAC,CADILLAC MODEL MISSING,12
2025,1,MG,MG MODEL MISSING,12
2025,1,AUDI,AUDI S7,12
2025,1,FIAT,FIAT MODEL MISSING,12
2025,1,FORD,FORD S-MAX,12
2025,1,INEOS,INEOS GRENADIER FIELDMASTER ED D A,12
2025,1,PEUGEOT,PEUGEOT HORIZON,12
2025,1,VAUXHALL,VAUXHALL CROSSLAND,12
2025,1,MERCEDES-BENZ,MERCEDES-BENZ E 450 EXCLUSVE,12
2025,1,ARIEL,ARIEL MODEL MISSING,12
2025,1,AUDI,AUDI RS7,12
2025,1,FERRARI,FERRARI MODEL MISSING,12
2025,1,HONDA,HONDA ODYSSEY,12
2025,1,HYUNDAI,HYUNDAI LANTRA,12
2025,1,ROLLS ROYCE,ROLLS ROYCE PHANTOM,12
2025,1,TOYOTA,TOYOTA FJ CRUISER,12
2025,1,MERCEDES-BENZ,MERCEDES-BENZ GLE 400,12
2025,1,GWM,GWM ORA 03 GT,11
2025,1,POLESTAR,POLESTAR MODEL MISSING,11
2025,1,SMART,SMART 3 25TH ANNIVERSARY,11
2025,1,SEAT,SEAT TARRACO,11
2025,1,NISSAN,NISSAN NOTE,11
2025,1,CHRYSLER,CHRYSLER MODEL MISSING,11
2025,1,MINI,MINI CLUBMAN,11
2025,1,DS,DS DS3,10
2025,1,FORD,FORD ALLIED,10
2025,1,VOLVO,VOLVO S60,10
2025,1,TOYOTA,TOYOTA CROWN,10
2025,1,JAGUAR,JAGUAR XJ SERIES,10
2025,1,MCLAREN,MCLAREN MODEL MISSING,10
2025,1,ORA,ORA 03 GT,9
2025,1,JAGUAR,JAGUAR F-PACE,9
2025,1,NISSAN,NISSAN PRIMASTAR,9
2025,1,TOYOTA,TOYOTA HIACE,9
2025,1,HONDA,HONDA INSIGHT,9
2025,1,MITSUBISHI,MITSUBISHI LANCER,9
2025,1,MORGAN,MORGAN PLUS 6,9
2025,1,NISSAN,NISSAN SILVIA,9
2025,1,MAXUS,MAXUS DELIVER,8
2025,1,VAUXHALL,VAUXHALL MODEL MISSING,8
2025,1,MERCEDES,MERCEDES CLE 220 PREMIER,8
2025,1,BMW,BMW M5,8
2025,1,LINCOLN,LINCOLN MODEL MISSING,8
2025,1,NISSAN,NISSAN SKYLINE,8
2025,1,LOTUS,LOTUS MODEL MISSING,7
2025,1,SKYWELL,SKYWELL BE11 LONG RANGE,7
2025,1,LEXUS,LEXUS RX 350,7
2025,1,AUDI,AUDI TT,7
2025,1,AUSTIN HEALEY,AUSTIN HEALEY MODEL MISSING,7
2025,1,BMW,BMW M1,7
2025,1,MASERATI,MASERATI GRANTURISMO,7
2025,1,VOLVO,VOLVO V50,7
2025,1,FISKER,FISKER OCEAN,6
2025,1,MASERATI,MASERATI LEVANTE,6
2025,1,MERCEDES,MERCEDES CLE 450 PREMIER,6
2025,1,DATSUN,DATSUN MODEL MISSING,6
2025,1,FIAT,FIAT TIPO,6
2025,1,MCLAREN,MCLAREN GT,6
2025,1,NISSAN,NISSAN CUBE,6
2025,1,SUBARU,SUBARU LEGACY,6
2025,1,TOYOTA,TOYOTA ALTEZZA,6
2025,1,VOLKSWAGEN,VOLKSWAGEN LUPO,6
2025,1,TESLA,TESLA MODEL S,5
2025,1,ALFA ROMEO,ALFA ROMEO MODEL MISSING,5
2025,1,FORD,FORD MONDEO,5
2025,1,VOLKSWAGEN,VOLKSWAGEN JETTA,5
2025,1,LEXUS,LEXUS LS 600,5
2025,1,TOYOTA,TOYOTA CAVALIER,5
2025,1,VOLVO,VOLVO S90,5
2025,1,ASTON MARTIN,ASTON MARTIN VALIANT V12,5
2025,1,AUDI,AUDI S8,5
2025,1,BMW,BMW 6 SERIES,5
2025,1,FERRARI,FERRARI DAYTONA,5
2025,1,HONDA,HONDA INTEGRA,5
2025,1,JAGUAR,JAGUAR XK SERIES,5
2025,1,LANCIA,LANCIA MODEL MISSING,5
2025,1,MINI,MINI ONE,5
2025,1,SMART,SMART MODEL MISSING,5
2025,1,VOLVO,VOLVO S80,5
2025,1,MASERATI,MASERATI GRANCABRIO,4
2025,1,VOLKSWAGEN,VOLKSWAGEN ID7 PRO LAUNCH EDITION 1,4
2025,1,AUDI,AUDI QUATTRO,4
2025,1,DACIA,DACIA MODEL MISSING,4
2025,1,JAGUAR,JAGUAR EAGLE,4
2025,1,MERCEDES,MERCEDES G CLASS,4
2025,1,MERCEDES-BENZ,MERCEDES-BENZ GLE 300 URBAN ED D MHEV 4M A,4
2025,1,HYUNDAI,HYUNDAI I30,4
2025,1,CHEVROLET GMC,CHEVROLET GMC CORVETTE,4
2025,1,FIAT,FIAT 126,4
2025,1,FORD,FORD CORTINA,4
2025,1,FORD,FORD SIERRA,4
2025,1,LAMBORGHINI,LAMBORGHINI MODEL MISSING,4
2025,1,LEXUS,LEXUS IS 250,4
2025,1,MAZDA,MAZDA DEMIO,4
2025,1,MERCEDES,MERCEDES SL CLASS,4
2025,1,MERCEDES-BENZ,MERCEDES-BENZ AMG SL,4
2025,1,MORRIS,MORRIS MINI,4
2025,1,NISSAN,NISSAN MARCH,4
2025,1,TOYOTA,TOYOTA 4-RUNNER,4
2025,1,TOYOTA,TOYOTA CENTURY,4
2025,1,TRIUMPH,TRIUMPH TR3,4
2025,1,TRIUMPH,TRIUMPH TR4,4
2025,1,RENAULT,RENAULT 5 EVOLUTION E-TECH EV,3
2025,1,ALFA ROMEO,ALFA ROMEO GIULIETTA,3
2025,1,CITROEN,CITROEN RELAY,3
2025,1,FORD,FORD ECOSPORT,3
2025,1,JAGUAR,JAGUAR FPC RDC S 90ANY ED D MHEV AWDA,3
2025,1,MERCEDES,MERCEDES VIANO,3
2025,1,VAUXHALL,VAUXHALL INSIGNIA,3
2025,1,OMODA,OMODA MODEL MISSING,3
2025,1,TOYOTA,TOYOTA MR2,3
2025,1,ALFA ROMEO,ALFA ROMEO GTV,3
2025,1,AUSTIN,AUSTIN A35,3
2025,1,AUSTIN,AUSTIN SEVEN,3
2025,1,BMW,BMW Z3,3
2025,1,BUICK,BUICK MODEL MISSING,3
2025,1,CHEVROLET GMC,CHEVROLET GMC CAMARO,3
2025,1,CHEVROLET GMC,CHEVROLET GMC MODEL MISSING,3
2025,1,CITROEN,CITROEN 2CV,3
2025,1,DAIHATSU,DAIHATSU MODEL MISSING,3
2025,1,DATSUN,DATSUN 510,3
2025,1,GORDON MURRAY,GORDON MURRAY T.50,3
2025,1,LANCIA,LANCIA FULVIA,3
2025,1,LAND ROVER,LAND ROVER FREELANDER,3
2025,1,LEXUS,LEXUS IS F,3
2025,1,MAZDA,MAZDA RX-7,3
2025,1,MERCEDES,MERCEDES SLS CLASS,3
2025,1,MORGAN,MORGAN PLUS SIX AUTO,3
2025,1,PORSCHE,PORSCHE 928,3
2025,1,ROVER,ROVER MODEL MISSING,3
2025,1,TOYOTA,TOYOTA IQ,3
2025,1,TOYOTA,TOYOTA MARK II,3
2025,1,TOYOTA,TOYOTA SUPRA,3
2025,1,VOLKSWAGEN,VOLKSWAGEN KARMANN GHIA,3
2025,1,JAGUAR,JAGUAR E-PACE,3
2025,1,MERCEDES-BENZ,MERCEDES-BENZ S 580 L AMG,3
2025,1,CUPRA,CUPRA MODEL MISSING,2
2025,1,FISKER,FISKER MODEL MISSING,2
2025,1,MERCEDES,MERCEDES EQV CLASS,2
2025,1,MERCEDES-BENZ,MERCEDES-BENZ EQS 680 MAYBACH FIRST CLASS 4M,2
2025,1,SMART,SMART FORFOUR,2
2025,1,TATA,TATA MODEL MISSING,2
2025,1,TESLA,TESLA MODEL MISSING,2
2025,1,ALPINA,ALPINA MODEL MISSING,2
2025,1,FIAT,FIAT PUNTO,2
2025,1,HOLDEN,HOLDEN MODEL MISSING,2
2025,1,JAGUAR,JAGUAR XE SERIES,2
2025,1,MAN,MAN TGE,2
2025,1,OPEL,OPEL MODEL MISSING,2
2025,1,PEUGEOT,PEUGEOT 207,2
2025,1,TOYOTA,TOYOTA GRANVIA,2
2025,1,FORD,FORD FUSION,2
2025,1,HYUNDAI,HYUNDAI BAYON,2
2025,1,LEVC,LEVC TX,2
2025,1,SUBARU,SUBARU CROSSTREK LTD EBXR SYM AWD CVT,2
2025,1,TOYOTA,TOYOTA CARINA,2
